"person","sequence_id","coin","start","sequence","dataset"
"ingeborgR",30,"2HRK","h","hhthtththhthhhttthhtthhtthhhthxthtttthhhhttthhhtttthtthhhhthtthhhhttthhhhhtthhtthhhhthttxthtttttthhhht","Marathon"
"ingeborgR",31,"2HRK","t","hhtttththtthhhhhththhhhhhhthhhhhhhhhxthtththhtthhhhttthtxththtttththhhttthtthhthhhthtththhtttthhhthhtt","Marathon"
"ingeborgR",32,"2HRK","h","xthhhhthhhtththhhttthhtthhhtthhthhhhhtththhhthhttththhhtthhththttttthhthhhhtththhtttththtththttttttht","Marathon"
"ingeborgR",33,"2HRK","t","hthttttttthttthhhttthhhhthhhthththhthhhttttthhhhtttththhtttttthhtttttthttthhhhhttththhthhhhhhhthhhhh","Marathon"
"ingeborgR",34,"2HRK","t","htthhhhthtxthhhhthtttththhhththhthththhhhthhthhhthhhthhhtthhththhtthhhtttthhhhththhhtxtttttthttthhthht","Marathon"
"ingeborgR",35,"2HRK","h","hthhththhttttththhhhhththhhhhhththhtthxhhthththhtthtthhthhhhhhttthhhthttttththhthtththxthhhxhthtxhthttth","Marathon"
"ingeborgR",36,"2HRK","h","hthttthhhhtxhtthtthtththttxthtthhththhhhhththxhthttttthttthhhhhthxtthhthtthhthhhhhthththhhhthhtthtthhtht","Marathon"
"ingeborgR",37,"2HRK","t","txhhtthhthhhtthtxthhhthhttththhhhhxhthhhhhhttttttthhththtxthhhtthttthhthhtxtththhhhttthhxthhthhttxttxttththt","Marathon"
"ingeborgR",38,"2HRK","t","ttthhhhhttxhhhhhtththtthhthhhhtthhhhhtttththhhtthhthhthtthhthhtthtthhhhhhhtthhxthttthththhhhhththtthhh","Marathon"
"ingeborgR",39,"2HRK","t","xthththtthhhthhtththhxhthhtthhhhhtttthhhxththhtxhththhhhhtttthhtthhhhhthttthhtttthhxtthttthtthhhhhhhhtthh","Marathon"
"ingeborgR",40,"2HRK","t","hhhttttttttththttthththtttthhhthhhhhhhttxhhthhthtthttthhhhhtthhthxthtttththtthtxxhthhhtthhthhttthhhtttth","Marathon"
"ingeborgR",41,"2HRK","t","hhthtxthtthththttthtthhtthhhhtttthththhtthhhthhtttttttthtttttttttxhhthththhtxttthhthhhxthhtttttttttththt","Marathon"
"ingeborgR",42,"2HRK","t","hhttttthttthhhttttththhhhhttththhhtthttttthhtttthttththhttthhhththtthhhxtththxhhhtthttththhhthhttthttt","Marathon"
"ingeborgR",43,"2HRK","h","hxhhhhtththttthhththtxthtthttttttthtthhhtthtthxhthhtthttthhthtthttthhhhhtthttththtthhhtthtthxhhtthththtt","Marathon"
"alexandraS",1,"1MXN","t","xhhhhxthhttxthtthhxthhhtthhhthttthhthhhtthhhthhhtthhxxhthxhthhtthtththtthtxhthhhttthhtththhhhthhthtxttthxxhhttt","Marathon"
"alexandraS",2,"1MXN","h","xtttthhthhxtttthttttthxhtthttthxthhhthhtxtththtttthhhhhtthxxxtxxththhtxhttxttttxhhtttxtthhhhttththhtttttthhthhhhht","Marathon"
"alexandraS",3,"1MXN","h","httthtttthhxtxhthtthththhhttthttxhhtthhthtttthhhtthhttxxthhttttxtthhhtttthtttxtttthtththxhthhtthhhhtxtthhhthh","Marathon"
"alexandraS",4,"1MXN","h","hhtxththhtthhtttthhthtthhtxtxthttttthtthttthhhthtttxthhtxthtttthhxthhhhhxhhttthhxhhhhxttthxhthhhhhhttththhhhhh","Marathon"
"alexandraS",5,"1MXN","t","ttththhhtxttthhhhhhhxhhhhhhththhhhttthttttthxhhxhhthhhttttthththhhhhhtthhxtthhhtthhthhthtxhttthtttthttttth","Marathon"
"alexandraS",6,"1MXN","t","ththhththtxhtttttttthhhtttttthhtthttxtxtthhhtthhxtthhhtthhtttthhhtxtxhhttttththtthtxhhthhhhttttttthhhhhhhtt","Marathon"
"alexandraS",7,"1MXN","t","xhhxhtttxttttthhthtxhhtthhhthhhtthttttthhhthxhhthhhhtttthhhththtxhthththhththhtxxthhttthtthhxhhxhthtthhhhhhhht","Marathon"
"alexandraS",8,"1MXN","h","hhhxtththttthhttthhhhhthhhtttttththttthhttttxhtthhhhtxtthtthtttthttththhhthttxthtttthhhhhhttttthhhththht","Marathon"
"alexandraS",9,"1MXN","h","hthhhtttththhxhhhthhhhhhtxttthhthttttxttthhttttthhhhttttxthhhhhtthhhthtthtthhtthhhhhxhttthhhthhtxhhtttttht","Marathon"
"alexandraS",10,"1MXN","t","thhxthtthhttttttxhtthtthththhhxhhhhxtxttxxhttttthtttthhhhhxhttttxhttthtthththhxhhhhthxttthhxhhthtxhttthhtththhhhh","Marathon"
"alexandraS",11,"1MXN","t","hhtththttttthhtttthhhhthhxthtthhhhhttttthxttthhtxhthhhthhtthhhhhtxthttttxtttttthhxththtxtthtttttttthththhxth","Marathon"
"alexandraS",12,"1MXN","t","ttthtttxhtthththhttthttttthhhhhxthtthttthtxhthhhhhthhhtxtthhhhhhhthttttxhtthhtxthtthhtthhhtththhhthhhhtxttt","Marathon"
"alexandraS",13,"1MXN","t","tttthhxthtxtthhhtthhhhhtthtttthhhtthttttthtxththhthhhthhththttthhhttxthhthttththhttxththhhttthhhhxthxhhhtht","Marathon"
"alexandraS",14,"1MXN","t","tththhtttthttttthhhhhthhtthhtttthhhxhthhhtttthhthtthhhhthhhththhhttthhhhhthtthttthxthxhtttttxhtthtttthtt","Marathon"
"alexandraS",15,"1MXN","t","tthttttttthtthtxtttxxxtthhtxtxhhhhttttttttttxttxthhthhtttthhtttttthtththxtxhhtthtttxhhtththhhtxthttthhttthxhhxtttt","Marathon"
"alexandraS",16,"1MXN","t","tthhhtttttxthttxhxthhttththhxhhtthhtttthhxhthhhhhtttxtthtthhtttttthtthhhthhhthhtthhhthttthhhhhxthhhhhtththh","Marathon"
"alexandraS",17,"1MXN","t","tttthhxthtthhtthththhhhhhhtttttttththhhhthxhhxhhhtthtthhtthhthxtttthtthhhtthtthhhttthhhtxhhhxhtttthhhthttt","Marathon"
"alexandraS",18,"1MXN","h","tthxthtththtxxttthxhthhhttttthtthtxthhttthhxhhhhtttthhthttthhthhhxhxtttthhthtttttthhthththhttttttttthhxhtthhh","Marathon"
"alexandraS",19,"1MXN","t","tthhtttththhtthhhtthhhttthtthhhxthhhhhhtthtxthhthhthhttxhttthxthhthtxtthhthhthhhhhhtttthhhthhhthttxttthhhh","Marathon"
"alexandraS",20,"1MXN","t","xtxhthhhhtthttttthhttthhtthhxhhhthhttxthtttxxhtthtttttthttthhthhhhthhhhttthttthththtththtttththhtxtthttthtt","Marathon"
"alexandraS",21,"1MXN","t","xthhtttthtthxhhhtxtthttttthxhhtthttttttththhtthxhhhtttxtttthttthhhhtttttthhhthhthxhtthhxhhhtttttxttththxhthhht","Marathon"
"alexandraS",22,"1MXN","t","tthhhthtxtthtttthhthhthhhhttththtthtthxthtthththhhhhxthttttthtxhthhthhhxhhhhtthhhhxthtthhhttttthhhtttxtttht","Marathon"
"alexandraS",23,"1MXN","h","hxxhthtxhhthxthttxhthhhhxthhthhtthhhxhthxxhhththxttthhhtthhtthttthhxtttthhthhhttthhttthhhhtxhhtttthhxtthxhhhhxthtxhh","Marathon"
"alexandraS",24,"1MXN","t","hthhtthxhttttttthhththxhhttttthththhhxthhhthhhhhhttthhthhhhhhhhhtttxxttttthxthtxtthhthhttthxhhhttttttthxhxhhxht","Marathon"
"alexandraS",25,"1MXN","h","htttthxhthtxhhhhxhhxttthhhxthxhhhththhhhhhxthxhhhxxtthhthhtttxtthxthttxhxhhhhtthhhxhttxhxhhhtttxtttththtxhththhthtttthh","Marathon"
"alexandraS",26,"1MXN","t","ttxxthhxttttthttthhttttthhhtththtthtthxtththhthhxhhhxhtthtxhttttthhhhthhhhhhhtthhthhtttthhxtthtthxxtxttthtthhth","Marathon"
"alexandraS",27,"1MXN","h","hththhtthtttththhthhttxthhxhhhhhhttthtttthhhthttthxhthxthtttttthttttthttttthtthhhhthhthtxhththhtttttthhtt","Marathon"
"alexandraS",28,"1MXN","h","xtxhhttthhtttxhhtththhhttttthxhhhhxhhttththhhthhththhxthhhtxthhxtthhhttthxhthhhhthtthhhttthhtttthhhhhhhhthhhh","Marathon"
"alexandraS",29,"1MXN","t","thxthtththtthtthhxhthhhttththhxttttttttxxhhthhthhhtxttttthhhhxxxhthhxhhthttxtthhhtthhhhthhhhthtthhhxhtthhhhhttht","Marathon"
"alexandraS",30,"1MXN","h","hthtthhhtthhxhtttththhtthtthtththtxhhtththttttthttththththhthhhthththhthtxtthtthhththhhthhhhtthtttttxhth","Marathon"
"alexandraS",31,"1MXN","t","hthxthttththhhhtxththhhhttthhhtthhxhhhhtxtxtthxxhhhtthhtthtttxxtxttthhhhtxttthttxhhttthtxthhhhhhxhthhttthttthhhttxt","Marathon"
"alexandraS",32,"1MXN","t","tttthttxththhxhtttththhtxhtthxhhxhxhtxtttxthhthhhhhttxhhthttxhththhthtxhhhhhhhtthxtxthhthhhxhhhtxththttttthhtxxtttttxt","Marathon"
"alexandraS",33,"1MXN","t","hthhhxhhhtttxhxhhhhhhhhhtthtxhhhtthhhtttttxthtthhhttthhhthtxhtttthhthtttxxtthhhhhhtthhhhxthxxhtxhhhtthhtththhtht","Marathon"
"alexandraS",34,"1MXN","t","thhthttthhthhththhhttthhhttxhhhhhtthhtthtxtthhhthttttthxhtththxhhhttttthhtthhhhtxxhhhttxhhtttthhttththhhhth","Marathon"
"alexandraS",35,"1MXN","h","htthththhhhttthhttththttthhhhhthhththhxhhttxtthhhththththhhxthhhhhhthhhhhhhhtthttxhthttthttthhthxthhthtth","Marathon"
"alexandraS",36,"1MXN","t","txthtttththhthttthtthhtthhxththththhxhhhtthttxtxtxhththtththtthhhthththhhhthhhtttththhhhhhtthhtttthhthhtht","Marathon"
"alexandraS",37,"1MXN","t","xhttxhhththtthhhtxhtthhthhtthththhxhttttttthhthhtththxtttthhhhthtthttxhthhhttthhhhhththhxhhthhttttthhhhthxht","Marathon"
"alexandraS",38,"1MXN","h","xttthhthhhtxhththhthhhhhttttthhttthhhhhtthhhthttthtthhthttttttthtxhhthhtthtxththtthtthththhtthththhhhtth","Marathon"
"alexandraS",39,"1MXN","t","ththttthhhhhthhhtttttthhhhtthhhhxhhhhxhthhthhththttthxtthhhhtttththhthhxthhhhtttthhhhthxtththhxhthhhtthttt","Marathon"
"alexandraS",40,"1MXN","h","hhhththhhhhhthttththtthtthhhhhhtthhhxhhttththtxhxthhtxhhhxxtthxthhttxhthhttthtthththhhthhthhttxhxhtttxhthhtxtthh","Marathon"
"alexandraS",41,"1MXN","t","xtthhhhhtthhhhhhhttxththhhttthhthttttttttththhhthttthhtththxthhtxthhthhhhthhhhhtthhxhhxttthhhthttthhthhhth","Marathon"
"alexandraS",42,"1MXN","t","hhhhhtthttthhhhtththhttttththtthhhhxhtthxthtxtttxxtththhhtthtttthththhhhhhhhtthhhtttthttthhhttthhxhthhxtttt","Marathon"
"alexandraS",43,"1MXN","t","txthhhttthhhhhtthhttthhhhhhtthxhhhhthtththtthhtthhthhthhthhthhtxhtthhttxhxtttthhttthttthhxhtthhthhhthhhhtt","Marathon"
"alexandraS",44,"1MXN","h","httttttththtxttxtthhhthhhththhttthtttththttthhhxxhhxhtxthhttthhtxtttththtttthxhtttxhhhhhhthttxttthhthhhhthhtth","Marathon"
"alexandraS",45,"1MXN","t","thhhtttthhtxthhhhthhxthttttxhthhhtththttthhxhhhhhxhhhhxhhthhtthhthhxhhthtthhhtxththtxhthtxtxtttxhhthththhttthhth","Marathon"
"alexandraS",46,"1MXN","h","httxhhhthhhhhhhtthxhtttthhhhhhhhthxhttttthtththxhtthtttxthhhtthhxthtthhhthhhhhttxthhthhhhhhhhthtthhthththhh","Marathon"
"alexandraS",47,"1MXN","t","htttthtxhxhtttxtxhtttthhhthhthhhhththhxhtthttxhhhthhhtxhhhhthhthttxththhxxhhhhhhxhhhhxhhxtttxtththhhthtxtxtthxtxttxhttt","Marathon"
"alexandraS",48,"1MXN","t","hhhtttxhttxtthtxxhthhthhthhthhttthttthhththtthxhthhhhhxhhhthhthhtttttthhhhhthhxthxhhhhhtttxttxhthtthhtthxhhhttt","Marathon"
"alexandraS",49,"1MXN","t","ttxtxxtthhhhthhtttthththttthhhhhthhhthhhtxhththtthhththxhxxtththtthxtxthtthhhhhxhtthhtthhthttthtthhhhtxthhthhhh","Marathon"
"alexandraS",50,"1MXN","t","thttxtthhthhtxhtthhhxhhthhtthhhttttthhhhhtthhhhhtthhhhtththhhttththhhhthxhthtxhtththxthttthhhthhxhthttxhhhhh","Marathon"
"alexandraS",51,"1MXN","h","hhtttxhttthhhththththhhtththhthhhththtthththhhtttthhtxthttttttththhxhttthhhhhthhtttttttthxhhhhhttttttxhth","Marathon"
"alexandraS",52,"1MXN","t","hhthhtxhhhtttthhthtthththththttttttthtttthhthhtttthttthxhhhtthhttttthhhtthtttthhthhhtthhhtthhthththxthh","Marathon"
"alexandraS",53,"1MXN","t","hhtthhhhhhttthhttthtthxhhxhttttthhhxhtxhhhhtttttthhthhttththhhhhthhhtthhhhtthttxththttttthtthtttthxxxhthttht","Marathon"
"alexandraS",54,"1MXN","t","hhthhhththtxttthttttttthttttttthhtttttttttthhttthhhhthhhtthhttththhththhtthththxthhhthtthtthhhhttthhth","Marathon"
"alexandraS",55,"1MXN","h","tttthttthhththhhhththtxhttththhthththtthhhthxtttxhhhthhhthxthhthhhttthhhtttxtxxtttththtthtthhhthtxthhhhthhhh","Marathon"
"alexandraS",56,"1MXN","h","tthhthttthhhhhhhhhtthhtttttttthhthhtttxhhthhtxthhxhththhhhhthhttxhthhhhthhttttxthttthhthtttxhhthhthhhttttt","Marathon"
"alexandraS",57,"1MXN","h","tttttxthhhthxhttthtttxttthtthtxhhtxhhttxttthhhhhththtthhhhtttthxxhthhhhhhtthhttththhtthtttttthttttthhhtthhht","Marathon"
"alexandraS",58,"1MXN","h","tththhtthhtttthttxhhhhttthtthttxhxhhhhthththttthtxhxttttthththhtthhtttththhxtxtthtttxthtththtththhhhttthhxtht","Marathon"
"alexandraS",59,"1MXN","t","ttthhxththththttttthhtthxttthhthhxhhthhthhhtxtththhhhthhxthhttxtthhhhttttxhhhthhxhhhthththhtthhtthtxhhtthtxttt","Marathon"
"alexandraS",60,"1MXN","t","tthhhthhtttttttttthttththhhttthhtttttthhthhtthtttxhhttttthhtxttthhhtththhththxxthtttthhttthtttttthhthxthxt","Marathon"
"alexandraS",61,"1MXN","h","hthhhhtthhhthttththhxtthhththhhhthttthtxhththtxthtththhhxhtxhtttttxhhhhhtttxthhhtthhhthhtxhhththtthhhxhhththt","Marathon"
"alexandraS",62,"1MXN","t","tthhhhhthtttthtttxhhthhhthhhhththhthxhthhhhtthhhhhthththhtxthhhtthhhhtttttthhhhhtththxhxtxhtththhhhxhththth","Marathon"
"alexandraS",63,"1MXN","h","ththhthhthhhttxhhthttthhtthhhttththhhthxthhhhhhhhhttxhthhthttthhhthhttthtxhhhhtthhhxhthhhhhthhhhhhhxthttxhh","Marathon"
"alexandraS",64,"1MXN","h","xhtththhttttthththhththhhhhtthhhttthttthhhhttttxththtttthttxthtttttthhtththhhhhxthhhthhhhththttxhhttttxtth","Marathon"
"alexandraS",65,"1MXN","h","htthththhtthhhhttxthhthhthhhtththhhhxthhhxhhhtttthxtxthhtthhhxthhthtxhhhthhtthxhthhhhhhhhhhxthhxthttttthxtththh","Marathon"
"alexandraS",66,"1MXN","h","htthhhthtthhxhthhxtthhhhxththttxhhhhtthhhtthtthhxthtttthhththtttxthhhhtxtthhhhththhhttthhtttthttttthttthhht","Marathon"
"alexandraS",67,"1MXN","h","htthtttthttttthhtthtxtththhthhthtthtthtthhhthhttthhhhhhttthhhttxhththtthtthttthtththhtthtttttthhxthttth","Marathon"
"alexandraS",68,"1MXN","h","thhttthhhhtthhtththxhhhhhttxxtthtthtthxhthtththththxthhhhhthtthhthhxhhhhtxtthhhhhhthththhhhtxhttttxtttthhttxth","Marathon"
"alexandraS",69,"1MXN","t","htthxhhthtthhtthhthhhtththtththttthttttttthththttttthttththhthhhhthhthhhhhththhhhhhhhhthhttthhtxhttttt","Marathon"
"alexandraS",70,"1MXN","t","tttttxhhhxtthtththtthhttxhthtttthhttthhttthhhxhhhththhthththhththhttttthtthtxthhttxhtttthttthxthhthttththhxh","Marathon"
"alexandraS",71,"1MXN","t","xhhthttxhtthxthtttthhthtxhthththtthtxthttthtththhththhhtththththhhhhhthhthtttthtthhhhtthhttttthtthhtthxttt","Marathon"
"alexandraS",72,"1MXN","h","thhhhhtttttttththhthhtthtxthththxhtthtttttthtthhhtthhhttthhttthtthhtxxttthxttthxthtththxhthtxtthxthhhtthhhtth","Marathon"
"alexandraS",73,"1MXN","h","xttttthhhhhtttthhhxttthhhtttttttthtthhxtthhtttthththhhtthxttththttttththhttthtththhthhhhttthththhtthxhtht","Marathon"
"alexandraS",74,"1MXN","t","hxthttthhtthhttttthttthtthhxthttthtthhtthhhhhxtttthhhhtttthhtttxtthttthhthtthtxtthhxtthtttttxtttthtxtthhhttt","Marathon"
"alexandraS",75,"1MXN","t","hthttthhhhhththtthhhttthhxthhhtxhhxhtththhthhhthhhttthttttthtthttthhtthtttthhttthhhhttthhhtthhhxhttthtxth","Marathon"
"alexandraS",76,"1MXN","t","htthhtthttthhthhtththhhhttthtttttththtthhhhhhttttthhhhthxththttttthhhttthhtthhtthtttthxthhthttttttxxthtt","Marathon"
"alexandraS",77,"1MXN","t","hhhtttttthtttthhtthtxhthhhhthttthtthttthxhhtttthhhthththhthhthhhtxhxthxththhttthhxhttththhttthththhtxhhhhhh","Marathon"
"alexandraS",78,"1MXN","h","hthhhhtttxttththhxhhhtxthhhxxthtththhhthxhttthxtthhhtthhhhthtthtthhxhtthhthhxththhhthhthtttthhhttttthtttthhtt","Marathon"
"alexandraS",79,"1MXN","h","httttttthttxttttthhthhhtxxhhthhhtttttththhhttthtxthhhthxhhhththhtttthhhtthhhtthtthhttthhthhthhthtthxhhhthh","Marathon"
"alexandraS",80,"1MXN","h","xttthxtxttttxthhhhtthhhtttxtthhhtthhhththhthhtththhhhhhhhthtthhtttthtthttththhhththhhtthhtthxthtthhttthttt","Marathon"
"alexandraS",81,"1MXN","h","xtttxhtthttttxhtttthhhthhhtxxhhththtxhhhxxtthttththhthhthxhtttththtthhtthttthhtthttthxhhhhttthhthhthhtttthttxht","Marathon"
"alexandraS",82,"1MXN","t","txtthhthhhtththhthhhtthhhthththxhhhtthtttxtthtttthtththhthhxthhtxhhhhtttthhhhhhhtxhhthhhthttttthhttttthxhht","Marathon"
"alexandraS",83,"1MXN","h","thhttthhthttthhtttthhhhhhttthtthhhxhhtttthhhhththhttxththhtththttthhhthtthhhththtthtthhxhhhthxhtththhthxt","Marathon"
"alexandraS",84,"1MXN","h","hhhtththhthhhhhxhhtttthhxthxhhtthhtthtthhththhhhhhtththtthhththhhhtxtxttxttttthhhthhthtthhhhhhhtttththtthxttthtthttxhhthththhtthhhttttttthtthh","Marathon"
"madlenH",1,"0.50EUR","h","ttthxhttttttthttxhthtthxxhtttxhhhxhhhthhhhtthhhxhhxxttthhhhxxthhxhthhhxhhhttxthhhtxthxhttthtthhxhthtttxhhtxtxhhtxhhhhhtxtt","Marathon"
"madlenH",2,"0.50EUR","t","thtthhxhtthttththxxthhttxtthhhhthtxhhttththhhththtththhthhththtxxthtxthhxthhhhhhhhthhxhhhhttxtxtxttthhhhhhtttttxhxh","Marathon"
"madlenH",3,"0.50EUR","h","thhhhhthxttthtttttttxhtttxtthhhhhtthhhhhhhtttthhthxthxhhxxhttxtthtthtthxhhhttxttthhxhxttththhthhtthxtxthttttthhhhh","Marathon"
"madlenH",4,"0.50EUR","t","thhhtthhtthhthhtttttthhhxhhhhtthxhhhhttthhhtthtthhhhxhhhhttxttthttthhthtthhhxthhthtxthhhthtthhxhhhthhthhthh","Marathon"
"madlenH",5,"0.50EUR","h","ththtththhhtthhhhhttthhtthhttttththtttthhhtxthhtthhhthttthhtttthhthhxhxhttthhhthttttxtxtthhhhhhxhtthhxttthh","Marathon"
"madlenH",6,"0.50EUR","t","thxhxxhhtthtththhttthhhthhtttxttthtttttxttxtthtttthhttthtthtttthththhthxhhthtthhttttthttththhhtthttxhhxhhxtthh","Marathon"
"madlenH",7,"0.50EUR","t","thhhxhttththtthhhhhhhhtthhhhtttttthhhthhxttthtthtttthhhtttththhhhtttthttxtthxtxhthhhtttthttthttxhtthtttttt","Marathon"
"madlenH",8,"0.50EUR","h","httttthhtxxhththxtttthhtttttthtttttttxttthhtxthhthhtttthxxhthtthttxthhhthhhttxxxxttthhthtthxthxhttxhtthhxthtthtttxhht","Marathon"
"madlenH",9,"0.50EUR","t","hhthhtthththhttthxthtthttthxxthtthhtththhxthhthhhtxhhtthxxthtxthttthhhxhxtttthhhttttttxthhthhthhhttthxttthhttttt","Marathon"
"madlenH",10,"0.50EUR","t","hhthtththtththhxhhtxttthhthhhhtthtthhhthththhhththhthtthtxtththhhhhhhhtxhttxhxthttxtthxtxxtxtthhthhhxhhhttththhh","Marathon"
"madlenH",11,"0.50EUR","t","ttxttttxththhhththttthhhhhttthxxxtttthhhhhthhthttttxhtxthttthhhxtthttthtttthhhhthxhhttththttththhxhhhhhhtxhhxhxtt","Marathon"
"madlenH",12,"0.50EUR","h","tthhhhtthhtttttthtxhxxhhththhthhhhhttttttttthttttttthhhtththhhhhhtttthtthxhhthhhhtthhtthhhhhhhhthhhhttth","Marathon"
"madlenH",13,"0.50EUR","t","xhthhthtthxthtxtttthhtthtththtttxthhhhhhxhttxhhthxhtttthtxtthhthhhhhhhhhtxtttththhxxhthxthtttttxhhtthhxhhtxhtthhhhxxh","Marathon"
"madlenH",14,"0.50EUR","t","htthtthhtthhthhhhhhhthhttxtttthxhthhhtttttthxhthhttthtxhxhtxthxhhxttttxtthhtxtthhtxthhthxhtttxtthhxhhxtxhthhhhttxttth","Marathon"
"madlenH",15,"0.50EUR","h","ttthththxtththtxhthtttthtththhhtthhhhttttxxttxttthttthtthhhhhhtttttxhhxthhthtthhhtthhtthxxtxhtthtthhxhtttththhxh","Marathon"
"madlenH",16,"0.50EUR","t","tttxthhttthhhtxthhhtxtttttththhhxtthhhxthhtthhhhtxtthtxhhtthhhthttxhthtthhhhhhhhxhttthhxhttthhtthhhhxhhxhhhhthtt","Marathon"
"madlenH",17,"0.50EUR","h","tttxtthhhththhxhtxthxtttxtthxhtttttxhxthtttxthhthxtthhhhhhxhthhttxthttxtttttthxtxhhthxhtthhttttxhhxhthhhhhxxhhththththth","Marathon"
"madlenH",18,"0.50EUR","t","xhxthttthhththtxhthhttttttthhttththththhhtthhhthxttthhhxhxhxhtttttxththhtttttthtththhhhxhhhhhtthhhhhthxhttthtt","Marathon"
"madlenH",19,"0.50EUR","h","ttthhhxxhxhthtththhhttxtthttxhhtthhxhtthhthhhhthhhhhxhhhhhhhthhtxtxhthtthhhhhxthhthttttththtthtthhhhtxhxhhthtthh","Marathon"
"madlenH",20,"0.50EUR","t","ttthththttthhthhtxhhhhhhttthhhhthhhhttthhhxhththhhththtththththttxttttthhxtttttthththtthhhhthtththhxhthhh","Marathon"
"madlenH",21,"0.50EUR","h","hhhtthtttxthththtttthhhhhthhtxtththtthhttttttthtttxhhthhhttxhhthhxhtththxhthhhhttxttttttxhhhtttthxhhhhtthttht","Marathon"
"madlenH",22,"0.50EUR","h","xttthhthhttttttttxttthxhththhthhhxhthhhhhhhthhhhhhttthhxthxtthtttththhthhhhhhtthhtththhhthhhhhhxhhxhthtxthhhh","Marathon"
"madlenH",23,"0.50EUR","t","thhhhtthttththtxxttttthttttthhtthhhhttttthtttththhhhxthtxthttxtthtthttththxhhhthxhhhttttthhhthtttthxthttthhh","Marathon"
"madlenH",24,"0.50EUR","t","htthhhhthhthhhthhxthhtthxttttthhhhhhhthhhttthttthttththtthtthhttxhthhttthttxhhhhtthtttththttttxhhhthtthxhh","Marathon"
"madlenH",25,"0.50EUR","h","ttthtththhxxhhthhxthhththhhhtttxththhhttthhhhthhthhxhxthhththtthttttxhhtttxxttxthttttthhtththththxttxthhhthhhtxth","Marathon"
"madlenH",26,"0.50EUR","t","thhhtxhttthtthhthhthxththtthtthttthhttxtthxhthhtxhxtttthhthttththhththhxtththhhththxhhhttxttthtthxhhhthhthhtth","Marathon"
"madlenH",27,"0.50EUR","h","hhtthtxhtthhhhhhtttthtttththtttxhhthththhhhhhthththtththhthxthhtthtxhtttthttthhtxththththhhththththththth","Marathon"
"madlenH",28,"0.50EUR","t","hhttthhhththtxhttttthhhhthhhhhhthtxttttthhxhhhttthhhhttxhhhthhhhttxhxhhtttxhxththhthtxhttththhhthtthtthtxhthtt","Marathon"
"madlenH",29,"0.50EUR","t","hhttxthtttthhththtththhxhtxthtttttthhhththtxhhhtxhxtxthhthtttxhttththxhthttththhthtthththttxhxhhhthththhhttthth","Marathon"
"madlenH",30,"0.50EUR","t","htthtthththhthhthhthhhtxhthttxhtxththtthhttthtthhtttthhhththtthhthhhththhhhxthttthtthttthxhhttthththhhxhtt","Marathon"
"madlenH",31,"0.50EUR","t","hthhhhthhthhtthtthhthththhtttthtthxtthhthtthhhthxhtthtxhhtxthtthxttthhththttthththhtxttxththhhhhthxhththtxhht","Marathon"
"madlenH",32,"0.50EUR","t","hthhhhhhhtthththtthhththtthhththththtththththttxtthhhhtxttttthhxtththhhthttthhthtttththththtththhtthxthh","Marathon"
"madlenH",33,"0.50EUR","h","tthhxhthhxthtthhthtttthththttttttthththxthhhthhhhthttththttxtxththtthththhhhhhhhhhhhhhhhtttttttththhhhhtht","Marathon"
"madlenH",34,"0.50EUR","t","tthhxxhhttttthtthhhttxttttxttthhtxhhhthhthhttxttxhttthhththttttththhxthhhththtththtthhtxhthttthtxththttthhxhhhxh","Marathon"
"madlenH",35,"0.50EUR","h","htththxthtttthhhtxttthtttthhhhtththxhxxthhtthxtttttthtthhhhhhhtthtttthththththxxhtththhtthtxttthhthttthhtxhtxtt","Marathon"
"madlenH",36,"0.50EUR","t","htthhthtthtxtthttttthhththttttttththhtttthhhhtthhhhhttththxthhhtttthttxttxtttthhhhtxthxthhhhthhtttxhhtxthtxtt","Marathon"
"madlenH",37,"0.50EUR","h","xthtthtxhhttthhhthhhtthhhttthttxttxtxtttxxttxthxtththhhhthtttttthtthhthhtttxttxtxhhhttthtttttththxhthhttttttttthtt","Marathon"
"madlenH",38,"0.50EUR","t","tttthtthhhhhxxthxtttxhtthhhttxthhttxhtthhhtthhthttttttxhtttxhtttthththtthhtttxthttthhthhxththhthxthxthtthhhxhhhhh","Marathon"
"madlenH",39,"0.50EUR","h","tttthtttttthhhthhhxthtttthxhhxttxttthhhhhthtththhttthhhtxttxhhhtxttththhhhhthtthththhxttthhhtxhhthtththtthhxtt","Marathon"
"madlenH",40,"0.50EUR","t","ttttttthhhhhhtthtththhhtthxthtttthththxhtthtthtththtthtthhhtththxhhhxtthxttttthhhhhhhttttxthhhhtxthhtthtttt","Marathon"
"madlenH",41,"0.50EUR","t","tthttttxthxhhhhthhhttttthhtthhttttthththxthththhhthhttxhthxtxhhthxthhhthhhttthtthxhhhhhxtthxtxthhthhhhxxhthhhhhth","Marathon"
"madlenH",42,"0.50EUR","h","httttxhttttttttthhhtthttthxhhhtxthhhhttxxhttttxhhhhhhhhxhhhxhhttttttxhthhhxhtthhhtthhttttttthtxhhtttttxttxhhxhhthxt","Marathon"
"madlenH",43,"0.50EUR","t","htththhtxhthhhhhxhhthhhxhttttxtthhhthttttttththtthhxhhxhtttxhhttthhhhthhtttthtthhttxtttthhtththhthtttxtxxxtxxtxxxhhhxt","Marathon"
