Amir,140,0.5 EUR,Tails,tthhthhhtttthhttthtttxththttttthhhhhhhhttttttthhhttttthxthththhthtthththhthhhhhhttttthtthhhhhtxhttttttt
Amir,141,2 MAD,Heads,hhxththhhtttttxthhxttthhhhxtxtthhtxhxhhttththtthxhhhththxhhthhhththxtththhhttttttttxhtthhhhhtttttttthhtxththtttt
Amir,142,2 MAD,Heads,httttttthhthhhhhtthttthhhtthhhhhhhhhhtthhhtttttttthtthhtthhtthhththhtthththhtthhhtthhxhttthhttthtthhxt
Amir,143,2 MAD,Heads,hhhxthttthththhhhhhttthhththhhtttthttthththhhttththhhttttxhhtthtthtthhtthhxththhttttthhtthhhthttxhthttht
Amir,144,2 MAD,Tails,thtththhttthhhtxthtthtthtththtthttthhthhhtthhhttthttthhtththhthttthhthththhhtxtthhhhhhhtttthtttthththt
Amir,145,2 MAD,Tails,tthtttthhtthttthhtttthtttththhhhttttththtttthhttththhhtthhhtthththttththhxhxxttthhtthhhtthtthhttthxthhht
Amir,146,2 MAD,Heads,xtttthtxttthhhxhxxhttthttttthhttxtthxthhhtttthttthtthhtttttttttthhhthxhhthththhhhhhttxhxhtxhhttthhxthtthhtthttth
Amir,147,2 MAD,Heads,thththhtthttttthhhhttthhhttthhttthtthttthththhhtxhtththhthttththhhthhtthhhthhtthhttthtthhthtttthhthxht
Amir,148,2 MAD,Heads,hththtthhtthhxttthhttthttthhhhttxththhttttthhthhhtttxhtththhhthhhhththhthhtthxthhtthxhhhttthhthhtttthhhth
Amir,149,2 MAD,Tails,htththhhhhthhxhhhhtthhxthhhtxhxtthhhthhhhthhththhtxthhhhtthtttthhthhhtthhhttthhhtthhttttxhttthhththhthttxhh
Amir,150,2 MAD,Tails,tttthhhhhtthxtthhthtttthtththtttthhxhthhhhhhhttxhhhhhtthhhthttxtthhhhthhtthhhtthtthtttthxhthhhhhhthxthxttxhh
